qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	28.920	574	587	543	3.65e-60	200	97.7853	105.709
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	29.205	541	587	539	4.89e-56	189	92.1635	100.371
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	28.866	582	587	529	3.72e-53	181	99.1482	110.019
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	27.428	587	587	642	3.06e-52	180	100	91.433
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	28.678	537	587	494	1.04e-49	171	91.4821	108.704
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	28.668	593	587	584	1.82e-48	169	101.022	101.541
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	25.983	585	587	620	7.06e-46	162	99.6593	94.3548
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	30.530	321	587	331	1.74e-39	138	54.6848	96.9789
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	24.162	567	587	583	1.34e-38	140	96.5928	97.2556
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	24.564	574	587	584	1.42e-38	140	97.7853	98.2877
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	26.698	427	587	394	3.64e-35	127	72.7428	108.376
TRINITY_DN3016_c0_g1_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	27.533	523	587	592	4.62e-34	127	89.0971	88.3446
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	45.423	579	592	583	3.19e-168	483	97.8041	99.3139
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	31.202	516	592	736	1.28e-73	241	87.1622	70.1087
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	29.505	566	592	536	3.08e-72	233	95.6081	105.597
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	33.779	524	592	543	8.05e-72	232	88.5135	96.5009
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	30.418	526	592	539	1.58e-63	209	88.8514	97.5881
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	30.689	479	592	494	6.78e-58	193	80.9122	96.9636
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	35.652	345	592	331	1.91e-54	179	58.277	104.23
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	28.750	560	592	548	3.76e-51	176	94.5946	102.19
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	27.768	569	592	584	1.39e-50	175	96.1149	97.4315
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	27.599	529	592	557	5.94e-50	172	89.3581	94.9731
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	25.919	571	592	551	1.13e-49	172	96.4527	103.63
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	29.944	531	592	584	5.43e-45	159	89.6959	90.9247
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	27.675	542	592	620	3.70e-44	157	91.5541	87.4194
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	27.190	548	592	642	2.33e-43	155	92.5676	85.3583
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	31.401	414	592	529	6.25e-38	138	69.9324	78.2609
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	27.533	523	592	587	6.50e-38	139	88.3446	89.0971
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	27.869	366	592	394	9.10e-35	126	61.8243	92.8934
TRINITY_DN5029_c0_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	25.912	521	592	584	1.29e-34	129	88.0068	89.2123
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	42.393	585	584	587	1.43e-170	489	100.171	99.6593
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	35.472	561	584	736	7.23e-91	287	96.0616	76.2228
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	29.715	562	584	551	3.52e-71	230	96.2329	101.996
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	31.422	436	584	427	1.09e-70	225	74.6575	102.108
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	29.813	587	584	548	3.94e-70	227	100.514	107.117
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	29.529	552	584	536	5.28e-70	226	94.5205	102.985
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	30.783	562	584	543	9.07e-70	226	96.2329	103.499
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	29.159	559	584	557	6.83e-62	205	95.7192	100.359
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	28.670	579	584	539	1.69e-60	201	99.1438	107.421
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	28.980	559	584	642	5.29e-56	191	95.7192	87.0717
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	27.188	537	584	494	8.82e-55	184	91.9521	108.704
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	28.302	583	584	584	6.41e-54	184	99.8288	99.8288
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	26.703	558	584	620	2.10e-51	177	95.5479	90
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	27.768	569	584	592	8.27e-47	164	97.4315	96.1149
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	25.603	539	584	583	1.78e-45	160	92.2945	92.4528
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	25.784	574	584	529	4.78e-45	158	98.2877	108.507
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	31.098	328	584	331	2.82e-43	149	56.1644	99.0937
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	26.015	542	584	584	5.30e-43	153	92.8082	92.8082
TRINITY_DN5285_c0_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	26.056	426	584	394	3.17e-41	145	72.9452	108.122
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN69_c0_g1_i5.p1	72.959	392	394	584	0.0	600	99.4924	67.1233
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN920_c0_g1_i14.p1	50.130	385	394	620	6.20e-131	381	97.7157	62.0968
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN256_c0_g1_i8.p1	34.080	402	394	642	1.38e-67	217	102.03	62.6168
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN1740_c0_g3_i1.p1	33.166	398	394	539	6.81e-61	197	101.015	73.8404
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN22_c2_g1_i1.p1	29.557	406	394	557	9.26e-54	178	103.046	72.8905
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN10214_c0_g1_i1.p1	29.676	401	394	551	1.26e-47	161	101.777	72.7768
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN9322_c0_g2_i1.p1	29.310	406	394	543	2.86e-46	157	103.046	74.7698
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN604_c0_g1_i10.p1	31.156	398	394	548	7.53e-46	156	101.015	72.6277
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN665_c0_g1_i12.p1	31.500	400	394	584	3.76e-45	155	101.523	68.4932
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN1194_c0_g1_i10.p1	27.628	409	394	736	2.24e-44	154	103.807	55.5707
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN2312_c0_g1_i11.p1	28.788	396	394	536	3.02e-44	152	100.508	73.8806
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN22_c1_g1_i12.p1	30.097	412	394	494	1.01e-42	147	104.569	83.4008
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN13111_c1_g1_i1.p1	30.457	394	394	529	8.03e-42	145	100	74.4802
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN5285_c0_g1_i1.p1	26.056	426	394	584	2.14e-41	145	108.122	72.9452
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN3016_c0_g1_i1.p1	26.698	427	394	587	2.44e-35	127	108.376	72.7428
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN5029_c0_g1_i1.p1	27.671	365	394	592	2.22e-30	113	92.6396	61.6554
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN58976_c0_g1_i1.p1	26.064	376	394	583	9.33e-28	105	95.4315	64.494
TRINITY_DN552_c0_g1_i15.p1	TRINITY_DN25123_c0_g1_i1.p1	25.993	277	394	427	1.15e-23	92.8	70.3046	64.8712
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	45.423	579	583	592	1.21e-161	466	99.3139	97.8041
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	30.339	501	583	736	2.62e-71	234	85.9348	68.0707
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	32.685	514	583	536	3.32e-71	229	88.1647	95.8955
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	30.891	505	583	539	1.28e-62	207	86.6209	93.692
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN9322_c0_g2_i1.p1	29.470	509	583	543	2.04e-61	204	87.307	93.7385
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN22_c2_g1_i1.p1	27.273	572	583	557	2.26e-50	174	98.1132	102.693
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN22_c1_g1_i12.p1	27.606	518	583	494	2.99e-48	166	88.8508	104.858
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN235_c0_g1_i1.p1	33.654	312	583	331	4.71e-48	162	53.5163	94.2598
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	25.603	539	583	584	1.78e-45	160	92.4528	92.2945
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	25.981	535	583	551	3.97e-43	153	91.7667	97.0962
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN604_c0_g1_i10.p1	25.591	508	583	548	1.19e-39	143	87.1355	92.7007
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN69_c0_g1_i5.p1	27.559	508	583	584	2.88e-39	142	87.1355	86.9863
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN920_c0_g1_i14.p1	25.594	547	583	620	5.76e-39	142	93.825	88.2258
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	24.162	567	583	587	1.33e-38	140	97.2556	96.5928
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	27.952	415	583	427	1.28e-37	135	71.1835	97.1897
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN256_c0_g1_i8.p1	25.192	520	583	642	2.11e-33	125	89.1938	80.9969
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN665_c0_g1_i12.p1	26.181	508	583	584	2.34e-33	125	87.1355	86.9863
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	25.458	546	583	529	5.02e-29	111	93.6535	103.214
TRINITY_DN58976_c0_g1_i1.p1	TRINITY_DN552_c0_g1_i15.p1	26.064	376	583	394	1.38e-27	105	64.494	95.4315
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN665_c0_g1_i12.p1	55.616	552	548	584	0.0	617	100.73	94.5205
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN13111_c1_g1_i1.p1	40.037	542	548	529	2.56e-120	357	98.9051	102.457
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN1740_c0_g3_i1.p1	37.240	529	548	539	2.20e-114	342	96.5328	98.1447
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN1194_c0_g1_i10.p1	34.264	537	548	736	3.65e-80	257	97.9927	72.962
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN22_c1_g1_i12.p1	33.747	483	548	494	2.39e-76	241	88.1387	97.7733
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN2312_c0_g1_i11.p1	32.885	520	548	536	8.03e-76	241	94.8905	97.0149
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN9322_c0_g2_i1.p1	30.347	547	548	543	5.81e-73	234	99.8175	100.737
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN22_c2_g1_i1.p1	31.725	539	548	557	3.29e-70	227	98.3577	96.7684
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN5285_c0_g1_i1.p1	29.813	587	548	584	3.70e-70	227	107.117	100.514
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN10214_c0_g1_i1.p1	32.110	545	548	551	5.87e-70	226	99.4526	98.9111
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN256_c0_g1_i8.p1	31.485	559	548	642	1.21e-68	224	102.007	87.0717
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN3016_c0_g1_i1.p1	28.920	574	548	587	2.32e-60	201	104.745	97.7853
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN920_c0_g1_i14.p1	28.339	554	548	620	8.45e-58	194	101.095	89.3548
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN69_c0_g1_i5.p1	29.020	541	548	584	1.94e-48	168	98.7226	92.637
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN5029_c0_g1_i1.p1	28.750	560	548	592	8.84e-46	160	102.19	94.5946
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN552_c0_g1_i15.p1	31.156	398	548	394	1.05e-45	156	72.6277	101.015
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN235_c0_g1_i1.p1	33.229	319	548	331	2.42e-44	151	58.2117	96.3746
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN58976_c0_g1_i1.p1	25.591	508	548	583	1.12e-39	143	92.7007	87.1355
TRINITY_DN604_c0_g1_i10.p1	TRINITY_DN25123_c0_g1_i1.p1	28.042	378	548	427	1.34e-34	126	68.9781	88.5246
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN604_c0_g1_i10.p1	55.616	552	584	548	0.0	617	94.5205	100.73
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN13111_c1_g1_i1.p1	36.481	540	584	529	1.10e-107	325	92.4658	102.079
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN1740_c0_g3_i1.p1	35.038	528	584	539	9.47e-97	297	90.411	97.9592
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN1194_c0_g1_i10.p1	33.759	548	584	736	3.97e-78	253	93.8356	74.4565
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN2312_c0_g1_i11.p1	32.037	540	584	536	3.77e-73	235	92.4658	100.746
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN22_c1_g1_i12.p1	31.211	487	584	494	1.62e-66	216	83.3904	98.583
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN256_c0_g1_i8.p1	30.880	557	584	642	2.56e-65	216	95.3767	86.7601
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN10214_c0_g1_i1.p1	29.026	534	584	551	6.86e-62	205	91.4384	96.9147
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN9322_c0_g2_i1.p1	28.757	539	584	543	1.70e-57	193	92.2945	99.2634
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN22_c2_g1_i1.p1	28.466	541	584	557	9.96e-57	191	92.637	97.1275
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN5285_c0_g1_i1.p1	28.302	583	584	584	6.41e-54	184	99.8288	99.8288
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN920_c0_g1_i14.p1	28.822	569	584	620	4.13e-50	174	97.4315	91.7742
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN3016_c0_g1_i1.p1	28.668	593	584	587	1.81e-48	169	101.541	101.022
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN235_c0_g1_i1.p1	37.107	318	584	331	2.33e-45	154	54.4521	96.0725
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN69_c0_g1_i5.p1	30.700	557	584	584	3.97e-45	159	95.3767	95.3767
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN552_c0_g1_i15.p1	31.500	400	584	394	5.57e-45	155	68.4932	101.523
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN58976_c0_g1_i1.p1	26.181	508	584	583	2.34e-33	125	86.9863	87.1355
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN25123_c0_g1_i1.p1	30.592	304	584	427	8.43e-32	118	52.0548	71.1944
TRINITY_DN665_c0_g1_i12.p1	TRINITY_DN5029_c0_g1_i1.p1	25.720	521	584	592	6.44e-31	117	89.2123	88.0068
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN552_c0_g1_i15.p1	72.959	392	584	394	0.0	598	67.1233	99.4924
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN920_c0_g1_i14.p1	48.108	555	584	620	2.33e-175	502	95.0342	89.5161
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN235_c0_g1_i1.p1	69.851	335	584	331	2.20e-167	471	57.363	101.208
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN1740_c0_g3_i1.p1	34.004	547	584	539	3.11e-87	272	93.6644	101.484
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN256_c0_g1_i8.p1	32.343	572	584	642	5.96e-84	266	97.9452	89.0966
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN1194_c0_g1_i10.p1	32.216	537	584	736	4.02e-75	245	91.9521	72.962
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN9322_c0_g2_i1.p1	30.970	536	584	543	5.62e-72	232	91.7808	98.7109
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN2312_c0_g1_i11.p1	30.224	536	584	536	1.56e-65	214	91.7808	100
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN22_c2_g1_i1.p1	26.902	539	584	557	2.33e-61	204	92.2945	96.7684
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN10214_c0_g1_i1.p1	28.905	557	584	551	2.57e-61	204	95.3767	101.089
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN604_c0_g1_i10.p1	30.258	542	584	548	9.79e-60	199	92.8082	98.9051
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN13111_c1_g1_i1.p1	28.986	552	584	529	4.56e-57	191	94.5205	104.348
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN665_c0_g1_i12.p1	30.948	559	584	584	1.35e-56	191	95.7192	95.7192
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN22_c1_g1_i12.p1	30.980	510	584	494	4.65e-55	185	87.3288	103.239
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN5029_c0_g1_i1.p1	30.476	525	584	592	2.23e-52	180	89.8973	88.6824
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN5285_c0_g1_i1.p1	26.508	547	584	584	1.18e-48	169	93.6644	93.6644
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN58976_c0_g1_i1.p1	29.109	505	584	583	8.43e-48	167	86.4726	86.6209
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN3016_c0_g1_i1.p1	24.564	574	584	587	1.07e-44	158	98.2877	97.7853
TRINITY_DN69_c0_g1_i5.p1	TRINITY_DN25123_c0_g1_i1.p1	27.679	448	584	427	8.33e-40	141	76.7123	104.918
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN69_c0_g1_i5.p1	47.780	563	620	584	9.34e-164	473	90.8065	96.4041
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN552_c0_g1_i15.p1	49.618	393	620	394	4.43e-131	382	63.3871	99.7462
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN235_c0_g1_i1.p1	47.214	341	620	331	7.23e-100	299	55	103.021
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN256_c0_g1_i8.p1	32.496	557	620	642	1.10e-86	275	89.8387	86.7601
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN1740_c0_g3_i1.p1	32.264	530	620	539	4.58e-71	230	85.4839	98.3302
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN2312_c0_g1_i11.p1	30.241	539	620	536	2.90e-68	223	86.9355	100.56
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN1194_c0_g1_i10.p1	30.258	542	620	736	6.83e-65	218	87.4194	73.6413
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN604_c0_g1_i10.p1	28.339	554	620	548	1.35e-57	194	89.3548	101.095
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN9322_c0_g2_i1.p1	27.032	529	620	543	4.30e-55	187	85.3226	97.4217
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN10214_c0_g1_i1.p1	27.639	521	620	551	5.37e-52	179	84.0323	94.5554
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN5285_c0_g1_i1.p1	26.703	558	620	584	2.06e-51	178	90	95.5479
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN665_c0_g1_i12.p1	28.822	569	620	584	3.32e-50	174	91.7742	97.4315
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN22_c2_g1_i1.p1	27.542	541	620	557	6.47e-48	167	87.2581	97.1275
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN3016_c0_g1_i1.p1	25.983	585	620	587	7.11e-46	162	94.3548	99.6593
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN22_c1_g1_i12.p1	29.399	466	620	494	8.30e-46	160	75.1613	94.332
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN13111_c1_g1_i1.p1	26.690	562	620	529	2.21e-42	151	90.6452	106.238
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN5029_c0_g1_i1.p1	27.675	542	620	592	1.75e-40	147	87.4194	91.5541
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN58976_c0_g1_i1.p1	25.912	548	620	583	4.45e-39	142	88.3871	93.9966
TRINITY_DN920_c0_g1_i14.p1	TRINITY_DN25123_c0_g1_i1.p1	25.792	442	620	427	2.23e-30	114	71.2903	103.513
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN22_c1_g1_i12.p1	41.903	494	543	494	7.03e-136	395	90.9761	100
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN1194_c0_g1_i10.p1	35.902	532	543	736	1.85e-101	313	97.9742	72.2826
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN1740_c0_g3_i1.p1	34.586	532	543	539	3.41e-92	284	97.9742	98.7013
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN2312_c0_g1_i11.p1	34.015	538	543	536	1.24e-86	269	99.0792	100.373
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN604_c0_g1_i10.p1	30.347	547	543	548	5.75e-73	234	100.737	99.8175
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN10214_c0_g1_i1.p1	31.743	545	543	551	3.09e-71	229	100.368	98.9111
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN5285_c0_g1_i1.p1	30.783	562	543	584	8.43e-70	226	103.499	96.2329
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN256_c0_g1_i8.p1	32.238	487	543	642	2.45e-68	223	89.6869	75.8567
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN5029_c0_g1_i1.p1	33.779	524	543	592	7.70e-67	218	96.5009	88.5135
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN22_c2_g1_i1.p1	29.068	547	543	557	2.34e-63	208	100.737	98.2047
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN235_c0_g1_i1.p1	36.728	324	543	331	1.36e-62	200	59.6685	97.8852
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN13111_c1_g1_i1.p1	31.777	557	543	529	2.73e-62	204	102.578	105.293
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN58976_c0_g1_i1.p1	29.470	509	543	583	1.90e-61	204	93.7385	87.307
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN3016_c0_g1_i1.p1	28.920	574	543	587	3.37e-60	200	105.709	97.7853
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN665_c0_g1_i12.p1	28.757	539	543	584	1.58e-57	193	99.2634	92.2945
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN69_c0_g1_i5.p1	30.074	542	543	584	7.87e-57	191	99.8158	92.8082
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN920_c0_g1_i14.p1	27.032	529	543	620	2.78e-55	187	97.4217	85.3226
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN25123_c0_g1_i1.p1	33.621	348	543	427	6.89e-47	160	64.0884	81.4988
TRINITY_DN9322_c0_g2_i1.p1	TRINITY_DN552_c0_g1_i15.p1	29.310	406	543	394	3.94e-46	157	74.7698	103.046
