TRINITY_DN18487_c0_g1_i5.p1	Bmori|NP_001037040.1	36.364	33	21	0	126	158	534	300	332	520	0.50	25.0
TRINITY_DN18487_c0_g1_i5.p1	Bmori|XP_012550238.1	33.333	45	27	1	117	158	534	298	342	531	0.87	24.3
TRINITY_DN200_c0_g1_i82.p1	Spodoptera|XP_035430162.1	28.070	57	40	1	224	280	572	107	162	350	0.93	23.9
TRINITY_DN48525_c0_g1_i1.p1	Spodoptera|XP_035438682.2	45.455	22	12	0	101	122	151	230	251	566	0.063	25.4
TRINITY_DN25645_c0_g1_i1.p1	Bmori|XP_062529124.1	22.549	102	50	3	130	231	351	65	137	887	0.092	26.6
TRINITY_DN1961_c0_g1_i9.p1	Spodoptera|XP_035449983.2	27.778	54	37	1	265	316	516	356	409	539	0.20	26.2
TRINITY_DN1263_c0_g1_i1.p1	Spodoptera|XP_035454998.2	33.333	45	28	1	158	200	503	376	420	521	0.18	26.2
TRINITY_DN1263_c0_g1_i1.p1	Spodoptera|XP_035434000.2	38.462	26	16	0	158	183	503	382	407	526	0.65	24.3
TRINITY_DN20897_c0_g1_i21.p1	Spodoptera|XP_035456846.2	26.087	46	32	1	388	433	1426	220	263	504	0.42	26.6
TRINITY_DN20199_c0_g1_i1.p1	Spodoptera|XP_035454642.2	25.000	56	30	2	8	61	152	34	79	518	0.43	22.7
TRINITY_DN20199_c0_g1_i1.p1	Spodoptera|XP_035454642.2	25.000	56	30	2	74	127	152	34	79	518	0.43	22.7
TRINITY_DN20199_c0_g1_i1.p1	Bmori|NP_001243957.1	27.778	72	36	4	8	77	152	31	88	515	0.57	22.3
TRINITY_DN20199_c0_g1_i1.p1	Bmori|NP_001243957.1	27.536	69	36	4	74	138	152	31	89	515	0.63	22.3
TRINITY_DN40340_c0_g1_i1.p1	Spodoptera|XP_050553385.1	35.000	120	76	1	6	125	125	517	634	1346	1.80e-22	84.0
TRINITY_DN40340_c0_g1_i1.p1	Bmori|XP_062529124.1	33.333	120	78	1	6	125	125	487	604	887	1.81e-20	78.2
TRINITY_DN40340_c0_g1_i1.p1	Spodoptera|XP_035449979.1	61.538	13	5	0	55	67	125	67	79	753	0.41	22.3
TRINITY_DN40340_c0_g1_i1.p1	Spodoptera|XP_035449978.1	61.538	13	5	0	55	67	125	67	79	769	0.41	22.3
TRINITY_DN40340_c0_g1_i1.p1	Spodoptera|XP_035449977.1	61.538	13	5	0	55	67	125	67	79	777	0.41	22.3
TRINITY_DN317_c0_g2_i2.p1	Spodoptera|XP_035454642.2	36.538	52	26	2	796	841	1090	220	270	518	0.80	25.4
TRINITY_DN3788_c0_g1_i11.p1	Spodoptera|XP_050556017.1	57.143	14	6	0	104	117	399	140	153	1039	0.37	25.0
TRINITY_DN14928_c0_g4_i1.p1	Bmori|NP_001040425.1	34.375	32	17	1	10	37	278	473	504	520	0.58	23.5
TRINITY_DN16520_c0_g2_i2.p1	Bmori|XP_062529124.1	30.000	50	32	2	42	89	101	772	820	887	0.28	22.3
TRINITY_DN16520_c0_g2_i2.p1	Spodoptera|XP_050552501.1	40.000	25	14	1	49	73	101	85	108	490	0.34	21.9
TRINITY_DN5495_c0_g1_i1.p1	Spodoptera|XP_050559575.1	47.619	21	11	0	61	81	104	379	399	520	0.084	23.9
TRINITY_DN5495_c0_g1_i1.p1	Bmori|XP_062531495.1	47.059	17	9	0	61	77	104	379	395	517	0.32	22.3
TRINITY_DN5495_c0_g1_i1.p1	Spodoptera|XP_050559578.1	40.000	35	16	2	61	95	104	375	404	514	0.63	21.6
TRINITY_DN2244_c8_g1_i12.p1	Spodoptera|XP_035454998.2	23.333	150	96	4	179	311	319	57	204	521	2.08e-04	34.7
TRINITY_DN1939_c0_g1_i1.p1	Bmori|XP_062527289.1	40.741	27	16	0	184	210	1047	270	296	527	0.29	26.6
TRINITY_DN26440_c0_g1_i1.p1	Spodoptera|XP_050553385.1	32.143	28	19	0	103	130	359	404	431	1346	0.65	23.9
TRINITY_DN59217_c0_g1_i1.p1	Bmori|NP_001243970.1	32.558	43	19	2	30	71	115	202	235	516	0.51	21.9
TRINITY_DN10161_c0_g1_i1.p1	Spodoptera|XP_035458622.2	29.412	34	24	0	71	104	115	100	133	508	0.34	22.3
TRINITY_DN38470_c1_g1_i1.p1	Bmori|NP_001243973.1	35.714	28	18	0	84	111	171	235	262	536	0.20	24.3
TRINITY_DN25087_c0_g1_i2.p1	Spodoptera|XP_035437320.1	29.508	61	37	2	12	67	125	71	130	300	0.11	23.9
TRINITY_DN25087_c0_g1_i2.p1	Spodoptera|XP_035435090.1	26.829	41	30	0	64	104	125	100	140	286	0.85	21.2
TRINITY_DN19118_c0_g1_i1.p1	Spodoptera|XP_035449977.1	22.727	110	73	2	6	115	289	235	332	777	0.26	24.6
TRINITY_DN19118_c0_g1_i1.p1	Spodoptera|XP_035449978.1	22.727	110	73	2	6	115	289	235	332	769	0.28	24.6
TRINITY_DN19118_c0_g1_i1.p1	Spodoptera|XP_035449979.1	22.936	109	72	2	6	114	289	235	331	753	0.31	24.6
TRINITY_DN56736_c0_g1_i1.p1	Spodoptera|XP_050559578.1	22.951	61	38	2	2	62	116	401	452	514	0.77	21.6
TRINITY_DN3647_c0_g1_i1.p1	Spodoptera|XP_035436808.1	29.730	37	19	1	335	364	383	343	379	434	0.36	24.6
TRINITY_DN3647_c0_g1_i1.p1	Bmori|NP_001091799.1	30.769	39	20	1	335	366	383	344	382	436	0.40	24.6
TRINITY_DN29038_c0_g1_i1.p1	Bmori|XP_062527639.1	27.586	58	34	2	4	58	116	314	366	393	0.77	21.2
TRINITY_DN29038_c0_g1_i1.p1	Bmori|XP_021203793.2	27.586	58	34	2	4	58	116	314	366	447	0.78	21.2
TRINITY_DN741_c1_g1_i10.p1	Bmori|XP_062529124.1	24.176	91	46	4	41	124	126	156	230	887	0.25	23.1
TRINITY_DN8534_c0_g1_i1.p1	Bmori|XP_062531495.1	25.263	95	62	2	262	347	840	157	251	517	0.42	25.8
TRINITY_DN7879_c0_g1_i10.p1	Spodoptera|XP_050559578.1	32.000	25	17	0	525	549	781	180	204	514	0.56	25.4
TRINITY_DN6103_c4_g1_i1.p1	Bmori|XP_004930782.1	56.250	16	7	0	100	115	115	188	203	217	0.057	24.6
TRINITY_DN1123_c0_g2_i2.p1	Bmori|XP_062532873.1	21.118	161	94	3	1424	1584	1730	302	429	629	1.81e-05	41.2
TRINITY_DN1123_c0_g2_i2.p1	Bmori|XP_062529124.1	41.379	29	16	1	360	387	1730	217	245	887	0.43	26.9
TRINITY_DN1123_c0_g2_i2.p1	Spodoptera|XP_035454998.2	23.016	126	90	3	695	815	1730	82	205	521	0.64	26.2
TRINITY_DN1123_c0_g3_i1.p1	Bmori|XP_062532873.1	21.118	161	94	3	1420	1580	1725	302	429	629	5.44e-05	39.7
TRINITY_DN14113_c0_g1_i1.p1	Spodoptera|XP_035449983.2	44.444	27	14	1	599	625	789	162	187	539	0.59	25.4
TRINITY_DN55939_c0_g1_i1.p1	Spodoptera|XP_050553385.1	47.826	23	10	1	26	46	103	519	541	1346	0.055	24.6
TRINITY_DN13200_c0_g1_i1.p1	Spodoptera|XP_050554451.1	52.941	17	8	0	31	47	126	491	507	516	0.26	23.1
TRINITY_DN37807_c0_g2_i1.p1	Spodoptera|XP_035440285.2	34.884	43	24	2	78	116	185	1	43	521	0.15	24.6
TRINITY_DN37807_c0_g2_i1.p1	Bmori|NP_001243980.1	32.143	28	16	1	92	116	185	15	42	520	0.49	23.1
TRINITY_DN37807_c0_g2_i1.p1	Spodoptera|XP_050550361.1	52.941	17	8	0	169	185	185	399	415	516	0.64	22.7
TRINITY_DN12683_c0_g1_i1.p1	Bmori|NP_001116813.1	36.170	47	26	2	59	101	348	241	287	327	0.86	23.1
TRINITY_DN1960_c0_g1_i1.p1	Bmori|NP_001243995.1	40.741	27	15	1	77	102	112	448	474	520	0.20	23.1
TRINITY_DN1960_c0_g1_i1.p1	Bmori|NP_001040425.1	40.741	27	15	1	77	102	112	448	474	520	0.20	23.1
TRINITY_DN1960_c0_g1_i1.p1	Bmori|NP_001243978.1	40.741	27	15	1	77	102	112	449	475	521	0.20	23.1
TRINITY_DN4442_c0_g1_i10.p1	Bmori|NP_001135960.1	28.571	63	36	2	361	423	651	192	245	514	0.58	25.0
TRINITY_DN4442_c0_g1_i10.p1	Bmori|NP_001243980.1	35.294	34	22	0	577	610	651	303	336	520	0.87	24.3
TRINITY_DN15165_c0_g2_i1.p1	Bmori|XP_037870978.1	19.608	51	33	2	14	64	129	100	142	281	0.22	23.1
TRINITY_DN15165_c0_g2_i1.p1	Bmori|XP_062532873.1	18.966	58	39	2	7	64	129	41	90	629	0.47	22.3
TRINITY_DN4419_c0_g1_i1.p1	Spodoptera|XP_035431089.2	26.531	98	62	3	191	284	529	159	250	332	0.43	25.0
TRINITY_DN22311_c2_g1_i1.p1	Bmori|XP_062527289.1	40.000	25	15	0	40	64	102	121	145	527	0.59	21.6
TRINITY_DN22311_c2_g1_i1.p1	Spodoptera|XP_035437320.1	30.303	33	23	0	34	66	102	107	139	300	0.96	20.8
TRINITY_DN55963_c0_g1_i1.p1	Bmori|XP_004934317.1	39.535	43	25	1	1339	1381	1558	43	84	286	0.15	28.1
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035454642.2	72.973	148	40	0	1	148	148	371	518	518	1.05e-80	240
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035454584.2	57.534	146	62	0	1	146	148	371	516	518	2.36e-61	190
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035454998.2	55.556	144	64	0	1	144	148	376	519	521	3.67e-58	181
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035455002.2	56.429	140	60	1	1	139	148	374	513	521	7.25e-56	175
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001135960.1	51.034	145	70	1	1	144	148	368	512	514	4.19e-55	173
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243956.1	55.862	145	63	1	1	144	148	369	513	515	7.72e-54	170
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243978.1	51.370	146	71	0	1	146	148	374	519	521	3.19e-50	160
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_050554451.1	54.412	136	62	0	1	136	148	370	505	516	4.59e-50	160
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243995.1	50.685	146	72	0	1	146	148	373	518	520	1.01e-49	159
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001040425.1	54.198	131	60	0	1	131	148	373	503	520	1.49e-49	159
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035454997.2	65.347	101	35	0	1	101	148	375	475	522	1.12e-48	156
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243957.1	61.538	104	40	0	1	104	148	369	472	515	1.58e-46	150
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035449983.2	31.655	139	91	1	2	140	148	371	505	539	2.31e-27	98.6
TRINITY_DN9587_c0_g1_i1.p1	Bmori|XP_062529502.1	38.129	139	82	2	3	137	148	375	513	538	2.70e-27	98.6
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035440285.2	31.034	145	96	1	3	147	148	378	518	521	1.56e-26	96.3
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243980.1	32.331	133	86	1	3	135	148	376	504	520	2.26e-26	95.9
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243973.1	34.532	139	87	1	2	140	148	368	502	536	1.04e-25	94.0
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035437706.2	34.815	135	87	1	3	136	148	376	510	544	2.41e-25	92.8
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243970.1	29.655	145	100	2	3	147	148	373	515	516	3.55e-22	84.0
TRINITY_DN9587_c0_g1_i1.p1	Bmori|XP_012550238.1	32.414	145	98	0	3	147	148	387	531	531	8.25e-21	80.1
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001037040.1	28.099	121	87	0	3	123	148	377	497	520	4.55e-20	77.8
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035458586.2	32.283	127	81	3	2	125	148	372	496	516	3.89e-19	75.1
TRINITY_DN9587_c0_g1_i1.p1	Bmori|XP_012550236.1	30.556	144	92	1	3	146	148	382	517	517	4.21e-19	75.1
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_050550361.1	29.752	121	83	2	3	123	148	371	489	516	1.61e-18	73.6
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001274756.1	30.833	120	81	2	3	122	148	366	483	508	2.09e-18	73.2
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035452567.1	27.119	118	86	0	3	120	148	380	497	523	7.10e-18	71.6
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_050556017.1	26.207	145	103	1	3	147	148	899	1039	1039	2.40e-17	70.1
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_050556017.1	27.344	128	92	1	3	130	148	380	506	1039	5.46e-16	66.2
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035452810.2	34.426	122	79	1	3	123	148	382	503	522	2.47e-17	70.1
TRINITY_DN9587_c0_g1_i1.p1	Bmori|XP_062527289.1	28.276	145	103	1	1	145	148	383	526	527	2.07e-16	67.4
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243968.1	27.132	129	88	3	3	131	148	370	492	512	1.10e-15	65.5
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_050559578.1	27.206	136	98	1	2	136	148	367	502	514	1.67e-14	62.0
TRINITY_DN9587_c0_g1_i1.p1	Bmori|NP_001243974.1	31.915	94	63	1	3	96	148	372	464	511	2.17e-14	61.6
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_050559218.1	29.008	131	90	2	3	132	148	385	513	530	6.00e-14	60.5
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_050559575.1	25.833	120	89	0	2	121	148	371	490	520	7.63e-12	54.3
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035434000.2	24.390	123	92	1	1	123	148	382	503	526	9.02e-11	51.2
TRINITY_DN9587_c0_g1_i1.p1	Spodoptera|XP_035458622.2	24.806	129	94	3	3	131	148	368	493	508	9.49e-11	51.2
TRINITY_DN9587_c0_g1_i1.p1	Bmori|XP_037875539.1	23.134	134	103	0	3	136	148	372	505	518	1.53e-07	42.0
TRINITY_DN9587_c0_g1_i1.p1	Bmori|XP_062531495.1	21.782	101	79	0	3	103	148	372	472	517	3.77e-07	40.8
TRINITY_DN17122_c3_g1_i1.p1	Spodoptera|XP_050550361.1	25.758	66	43	2	26	89	127	316	377	516	0.36	22.7
TRINITY_DN4558_c0_g1_i2.p1	Spodoptera|XP_035454642.2	25.926	54	31	1	225	278	550	226	270	518	0.19	26.2
TRINITY_DN7063_c0_g1_i1.p1	Bmori|XP_012550236.1	41.026	39	19	2	90	125	128	275	312	517	0.19	23.5
TRINITY_DN11073_c0_g1_i10.p1	Bmori|NP_001243968.1	41.935	31	15	1	111	141	195	286	313	512	0.66	22.7
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_050559578.1	49.617	522	237	12	1	519	522	1	499	514	3.73e-167	476
TRINITY_DN9330_c0_g1_i12.p1	Bmori|XP_037875539.1	42.074	511	273	10	5	513	522	7	496	518	3.19e-140	407
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_050559575.1	43.561	528	270	12	1	522	522	1	506	520	6.24e-140	407
TRINITY_DN9330_c0_g1_i12.p1	Bmori|XP_062531495.1	44.332	494	252	10	5	496	522	7	479	517	6.76e-137	399
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035452567.1	33.146	534	319	15	2	522	522	3	511	523	7.79e-80	252
TRINITY_DN9330_c0_g1_i12.p1	Bmori|XP_012550238.1	33.086	538	299	20	5	519	522	13	512	531	2.04e-77	246
TRINITY_DN9330_c0_g1_i12.p1	Bmori|XP_012550236.1	32.143	532	302	15	2	508	522	5	502	517	1.23e-72	233
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_050556017.1	34.320	507	298	17	17	513	522	538	1019	1039	7.08e-72	240
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_050556017.1	33.333	501	305	14	17	506	522	19	501	1039	1.05e-67	228
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001037040.1	31.179	526	310	14	7	511	522	6	500	520	1.99e-71	229
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035452810.2	28.039	510	318	14	1	490	522	4	484	522	3.30e-58	194
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_050559218.1	29.767	514	315	18	20	515	522	27	512	530	4.19e-48	167
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035440285.2	29.969	327	204	10	188	510	522	189	494	521	7.87e-38	138
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243980.1	30.769	273	179	7	237	507	522	230	494	520	1.44e-36	134
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243974.1	26.052	499	300	19	6	480	522	9	462	511	1.72e-36	134
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035449983.2	26.276	529	317	25	19	519	522	20	503	539	3.92e-33	125
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035454584.2	23.938	518	352	16	5	511	522	9	495	518	1.09e-32	123
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_050554451.1	25.743	505	320	22	3	489	522	5	472	516	4.33e-32	121
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243995.1	30.625	320	199	10	199	516	522	202	500	520	6.16e-32	121
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243970.1	27.698	278	190	6	243	519	522	234	501	516	2.97e-31	119
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035454642.2	24.486	535	330	21	5	508	522	4	495	518	3.17e-31	119
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035454998.2	23.723	548	353	20	1	521	522	1	510	521	3.95e-31	119
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035455002.2	26.616	526	319	22	9	509	522	13	496	521	5.28e-31	118
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001040425.1	26.511	513	319	20	19	511	522	21	495	520	7.83e-31	118
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243956.1	27.653	311	200	10	222	516	522	202	503	515	2.42e-30	116
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243973.1	29.365	252	169	6	247	495	522	230	475	536	6.81e-29	112
TRINITY_DN9330_c0_g1_i12.p1	Bmori|XP_062529502.1	27.946	297	205	7	226	519	522	216	506	538	1.35e-28	111
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001135960.1	25.633	316	209	9	212	513	522	191	494	514	3.86e-28	110
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035454997.2	28.846	260	175	7	230	487	522	224	475	522	5.02e-28	109
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035437706.2	23.265	533	357	15	5	519	522	9	507	544	2.12e-27	107
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035458586.2	28.929	280	177	9	237	509	522	228	492	516	2.93e-27	107
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243968.1	27.397	292	188	10	240	522	522	227	503	512	7.10e-27	106
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243978.1	29.856	278	178	11	237	506	522	229	497	521	2.12e-26	104
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001274756.1	22.835	254	187	6	256	508	522	238	483	508	4.29e-26	103
TRINITY_DN9330_c0_g1_i12.p1	Bmori|NP_001243957.1	29.688	256	165	9	237	487	522	224	469	515	5.92e-26	103
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035458622.2	24.809	262	187	7	247	507	522	232	484	508	1.46e-25	102
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035434000.2	27.397	292	192	6	224	509	522	230	507	526	9.99e-24	96.7
TRINITY_DN9330_c0_g1_i12.p1	Bmori|XP_062527289.1	21.788	537	365	17	7	519	522	9	514	527	4.51e-23	94.7
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_050550361.1	23.551	276	200	8	247	520	522	235	501	516	2.63e-22	92.4
TRINITY_DN9330_c0_g1_i12.p1	Spodoptera|XP_035431933.1	22.772	101	63	2	48	133	522	218	318	438	0.13	26.6
TRINITY_DN5912_c0_g1_i10.p1	Spodoptera|XP_035455002.2	35.000	40	24	1	149	186	688	75	114	521	0.17	26.9
TRINITY_DN10137_c0_g1_i13.p1	Spodoptera|XP_050550361.1	30.769	52	31	3	248	296	463	309	358	516	0.29	25.4
TRINITY_DN4559_c0_g1_i1.p1	Spodoptera|XP_035454642.2	24.286	70	53	0	236	305	645	297	366	518	1.00	24.3
TRINITY_DN3646_c0_g1_i1.p1	Spodoptera|XP_050559578.1	25.843	89	49	4	470	548	932	32	113	514	0.33	26.2
TRINITY_DN2733_c0_g1_i3.p1	Bmori|XP_062529124.1	50.000	14	7	0	73	86	102	224	237	887	0.82	21.2
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_062532873.1	35.000	40	26	0	520	559	1145	143	182	629	1.55e-04	37.4
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_062532873.1	30.508	59	17	3	589	647	1145	149	183	629	0.046	29.6
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_062532873.1	27.586	58	19	1	545	602	1145	148	182	629	0.35	26.6
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_037870978.1	35.000	40	26	0	520	559	1145	195	234	281	2.32e-04	36.6
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_037870978.1	30.508	59	17	3	589	647	1145	201	235	281	0.069	28.5
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_037870978.1	24.719	89	42	2	546	634	1145	201	264	281	0.094	28.1
TRINITY_DN1820_c0_g1_i2.p1	Spodoptera|XP_050553385.1	37.500	40	24	1	520	559	1145	238	276	1346	0.11	28.5
TRINITY_DN1820_c0_g1_i2.p1	Spodoptera|XP_050553385.1	28.333	60	30	3	590	647	1145	229	277	1346	0.62	25.8
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_062529124.1	28.205	39	28	0	523	561	1145	214	252	887	0.16	27.7
TRINITY_DN1820_c0_g1_i2.p1	Bmori|XP_012550236.1	26.316	114	70	5	957	1057	1145	249	361	517	0.81	25.4
TRINITY_DN5603_c3_g1_i1.p1	Bmori|XP_012550238.1	47.826	23	11	1	24	45	103	95	117	531	0.24	22.7
TRINITY_DN4698_c0_g1_i24.p1	Bmori|XP_062532873.1	29.915	117	65	3	1276	1392	2205	321	420	629	8.99e-05	39.3
TRINITY_DN4698_c0_g1_i24.p1	Spodoptera|XP_050553385.1	29.032	93	49	2	1298	1390	2205	1067	1142	1346	0.032	31.2
TRINITY_DN4698_c0_g1_i24.p1	Bmori|XP_037875539.1	22.826	92	58	2	1466	1557	2205	183	261	518	0.28	27.7
TRINITY_DN595_c0_g1_i20.p1	Bmori|XP_012550238.1	31.250	32	22	0	3	34	769	11	42	531	0.77	25.0
TRINITY_DN38719_c0_g1_i1.p1	Bmori|NP_001243974.1	32.143	56	37	1	80	135	169	245	299	511	0.006	28.5
TRINITY_DN38719_c0_g1_i1.p1	Bmori|NP_001243956.1	43.478	23	12	1	92	113	169	252	274	515	0.076	25.4
TRINITY_DN38719_c0_g1_i1.p1	Spodoptera|XP_050559575.1	44.000	25	13	1	80	103	169	241	265	520	0.14	24.6
TRINITY_DN38719_c0_g1_i1.p1	Spodoptera|XP_050559218.1	40.000	25	15	0	80	104	169	255	279	530	0.21	23.9
TRINITY_DN38719_c0_g1_i1.p1	Bmori|NP_001243978.1	47.826	23	11	1	92	113	169	257	279	521	0.25	23.9
TRINITY_DN38719_c0_g1_i1.p1	Bmori|NP_001243957.1	43.478	23	12	1	92	113	169	252	274	515	0.29	23.5
TRINITY_DN38719_c0_g1_i1.p1	Bmori|NP_001243995.1	43.478	23	12	1	92	113	169	256	278	520	0.38	23.1
TRINITY_DN38719_c0_g1_i1.p1	Bmori|NP_001135960.1	43.478	23	12	1	92	113	169	251	273	514	0.48	22.7
TRINITY_DN38719_c0_g1_i1.p1	Bmori|NP_001040425.1	43.478	23	12	1	92	113	169	256	278	520	0.49	22.7
TRINITY_DN3087_c0_g1_i12.p1	Bmori|NP_001243957.1	34.375	32	21	0	157	188	410	203	234	515	0.40	24.6
TRINITY_DN29460_c1_g1_i1.p1	Spodoptera|XP_035458622.2	38.462	26	14	1	18	41	117	479	504	508	0.71	21.6
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035454584.2	71.756	131	37	0	1	131	132	285	415	518	2.19e-67	205
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_050554451.1	67.939	131	42	0	1	131	132	284	414	516	1.30e-64	197
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035454998.2	67.176	131	43	0	1	131	132	290	420	521	1.52e-63	195
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243995.1	67.176	131	43	0	1	131	132	287	417	520	1.94e-63	194
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243978.1	64.885	131	46	0	1	131	132	288	418	521	6.31e-63	193
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243956.1	67.424	132	43	0	1	132	132	283	414	515	8.31e-63	192
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035454642.2	62.595	131	49	0	1	131	132	285	415	518	7.14e-61	187
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001040425.1	65.649	131	45	0	1	131	132	287	417	520	1.34e-60	187
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243957.1	65.909	132	45	0	1	132	132	283	414	515	1.63e-60	187
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001135960.1	62.879	132	49	0	1	132	132	282	413	514	7.88e-59	182
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035454997.2	60.305	131	52	0	1	131	132	289	419	522	6.69e-56	175
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035455002.2	59.091	132	54	0	1	132	132	288	419	521	3.52e-54	170
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243980.1	43.182	132	74	1	1	132	132	289	419	520	5.10e-34	116
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035458622.2	44.444	117	65	0	1	117	132	280	396	508	3.53e-33	114
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243968.1	39.394	132	80	0	1	132	132	282	413	512	5.70e-33	113
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_050550361.1	41.667	132	77	0	1	132	132	283	414	516	9.09e-33	112
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035440285.2	38.931	131	80	0	1	131	132	290	420	521	1.06e-32	112
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_050559575.1	42.105	133	72	2	2	132	132	286	415	520	5.94e-32	110
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001274756.1	37.121	132	83	0	1	132	132	278	409	508	1.66e-31	109
TRINITY_DN12106_c1_g5_i1.p1	Bmori|XP_012550238.1	40.909	132	77	1	1	132	132	300	430	531	1.94e-31	109
